Molecule,Score
O=C(NCCN1CCCCC1CO)c1c[nH]c(=O)c(Cl)c1,-7.224
CCC(NC(=O)c1ccc(-c2ccccc2OC)cc1)C1CC(O)C1,-8.457
CC(=O)C(N)C(O)NCCCc1nc2cc(Cl)ccc2[nH]1,-7.797
CCc1cccc(OCCCN(C)C(=O)c2cc3n(n2)CC(O)CNC3=O)c1,-12.133
O=C(NCC1(Cn2ccnc2)CC1)N1C[C@H]2C[C@H](O)[C@@H](O)C[C@H]2C1,-8.059
COCCN(Cc1ccsc1)C(=O)C1CC12CCNCC2,-6.335
O=C(NCCN1CCCC(CO)C1)c1c(O)cccc1O,-7.785
COc1ccc2[nH]c(CNC(=O)C3CC(=O)OC34CCCCC4)cc2c1,-9.192
O=C(NCc1cnc2c(c1)CCC2)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12,-8.283
O=C1CN(CCCNC(=O)C2(c3ccccc3)CC23CCCC3)CCN1,-8.897
CN(C)Cc1ccccc1CN(C)C(=O)c1cccc(-c2nccn2C)c1,-8.135
Cc1ncsc1CCCNC(=O)Cn1nccc1C1CCCNC1,-7.795
CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1ccccc1C)CC2,-7.444
CC1(C)[C@H]2CC=C(CCNC(=O)N3CCN(C(=O)c4ccc[nH]4)CC3)[C@@H]1C2,-9.719
CCc1ccccc1CN1CCn2nc(C(O)CC(=O)N(C)C)cc2C1,-8.35
COCc1cc(CNC(=O)Cn2ccc(C3CCCNC3)n2)[nH]n1,-7.651
CCCN1CC(NC(=O)Nc2cc3c(cc2C)n(C)c(=O)n3C)CC1=O,-8.383
Cc1nc(CN2CC[C@@H](NC(=O)c3cccn3C)[C@H](O)C2)cs1,-7.672
CC(C)CC1(CNC(=O)CCC(C)N2CCN(C)CC2)CCC1,-7.289
O=C(CC1CCOC1)NCCCn1ccccc1=O,-6.616
COCCOCC(=O)N1CCCC1c1nccs1,-6.113
Cc1ccccc1CC1(NC(=O)COCC2CCCO2)CC1,-7.18
CCCOC1CCCN(C(=O)c2csc(CCC)c2)C1,-6.423
CCc1nccn1CCCNC(=O)CC1CCOC1,-6.276
Cc1nnsc1CNC(=O)C(O)c1ccccc1Cl,-7.379
CS(=O)(=O)CCC(=O)NCC1CN(Cc2ccccc2)CCCO1,-10.578
Cc1c(C(=O)N2CCC(CNC(=O)C3CCOC3)CC2)cnc2ccnn12,-8.98
Cn1cc(CCC(=O)NCCC2=CC[C@H]3C[C@@H]2C3(C)C)cn1,-7.759
CSc1cccc(CN(C)C(=O)NCC(C)N2CCOCC2)c1,-6.901
CN(CCN1CCCC1)C(=O)NC(c1ccccc1)c1ccco1,-7.291
O=C(c1cc(C2CC2)[nH]n1)N1CCC(CNC(O)c2ccc(O)[nH]2)CC1,-8.588
O=C(NCCN1CCCC(CO)C1)c1cncc(F)c1,-7.219
Cc1ccc(Cl)cc1C(=O)N1CCOCC(CN(C)C)C1,-11.276
CN(CC1COCCO1)C(=O)c1cccc(O)c1,-6.734
Cc1nc2cc(CNC(=O)C3(C)CCCO3)ccc2n1C,-8.248
CC1CNC(=O)CCN1C(=O)c1ccc2c(c1)CCCO2,-12.517
O=C(NCCN1CCCOC1=O)C1CCCNCC1,-11.183
CNS(=O)(=O)CCNC(=O)CC1CC(C)(C)NC(C)(C)C1,-7.037
Cc1nc(CN2CC[C@@H](NC(=O)c3ccc(C)c(O)c3)[C@H](O)C2)cs1,-8.445
CN(C)C(=O)CCC1CCCN(C(=O)c2ccc(-n3cnnc3)cc2)C1,-8.173
Cn1c(CN2CCCC2)nnc1C1CCN(C(=O)c2ccccc2)CC1,-8.793
CC1CNC(=O)CCN1C(=O)c1ccccc1Oc1ccccc1,-12.402
CC(C)N1CC(CNC(=O)N2CCOc3ccc(Cl)cc3C2)CC1=O,-12.657
O=C(CCn1c(=O)[nH]c2ccccc21)NC1COC2(CCCCC2)C1,-8.939
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)CN1CCOc2ccccc2C1,-12.24
CSCC(=O)N1CCC(CNC(=O)CC2CCCOC2)CC1,-7.265
COc1ccc(CN(C)Cc2cc(=O)n3[nH]cnc3n2)cc1OC,-8.258
COc1ccc(C(NC(=O)CN2CCCC2=O)C2CC(O)C2)cn1,-7.811
CCCNc1ccccc1C(=O)NCCN1CCCC(CO)C1,-7.042
CN1CCOCC(CNC(=O)c2cccc3c2NCCC3)C1,-11.701
CCCc1cc(C(=O)N2CCCCC2C(=O)NC)n(C)n1,-7.343
O=C(CCC(=O)N1CCCCCC1)NCCC1CCCOC1,-10.435
CC(C)(Cc1ccc(F)cc1)NC(=O)C1CCC(=O)NC(=O)N1,-13.52
CCC1(C(N)=O)CCCN(C(=O)c2ccc(C)n2C(F)F)C1,-7.57
O=C(Cc1ccc(Cl)c(Cl)c1)NCCN1CCCC(CO)C1,-7.398
CC(C)NC(=O)c1ccc(NC(O)c2cc(O)n(C3CCCC3)c2)cc1,-8.432
NC(=O)CN1CCC(NC(=O)C2(c3ccccc3)CC23CCCC3)CC1,-8.531
O=C(C1CCOc2ccccc2C1)N1CCN(Cc2nc[nH]n2)CC1,-12.338
CCc1cc(C(=O)N(C)CC2(c3ccccc3)CC2(C)C)cc(=O)[nH]1,-7.679
Cc1cc(F)cc(NC(=O)NCCN2CCCC(CO)C2)c1,-8.088
COc1cn(C(C)C)cc1NC(=O)C1=NC(C)NC(C)C1,-7.409
CC(=O)N1CCC(c2nnc(CN3CCC(O)CC3)n2C)CC1,-8.245
CC1(C)CN(C(=O)CNC(N)=O)CC1c1ccccc1,-7.285
CN(C)C1CCCN(C(=O)CCSCc2ccccc2)CC1,-10.652
CCOc1cccc(CN2CCn3nc(C(O)CS(C)(=O)=O)cc3C2)c1,-8.278
Cc1cccc(=O)n1CCCNC(=O)C1CC(=O)N(C)C1(C)C,-7.585
Cc1ccc(CN2CCn3nc(C(O)CS(C)(=O)=O)cc3C2)cc1C,-8.278
Cc1nc(C(F)(F)F)ncc1CSc1nnc(CN)n1C,-7.661
CC(C(=O)NCc1nn(C)c2cccc(Cl)c12)N1CCCC1=O,-8.291
Cc1ccc(C(=O)N2CCC(C(=O)N3CCCC(c4nnc(CO)n4C)C3)CC2)cc1,-10.029
CN(C)CCN1C(=O)CCC1CCNC(=O)c1cscn1,-6.521
COc1cc(NC(=O)NCCC2CCCOC2)cc(OC)c1,-7.433
CC(C)(NC(=O)c1cccs1)C(=O)N[C@@H]1CCOC[C@H]1OCC1CCC1,-7.614
O=C(CN1CCOc2ccccc2C1)N[C@H]1COC[C@@H]1N1CCCC1,-12.536
O=C(CC1CCOC1)NC1(Cc2ccc(Cl)cc2)CC1,-7.08
COC(CNC1CCN(C(=O)C2CCC2)CC1)c1cccs1,-7.447
COc1ccc(S(=O)(=O)NCCN2CCCCC2CO)cc1C,-7.372
CCn1c(C2CCCN(Cc3cccc(O)c3)C2)nn(C)c1=O,-8.219
CC(C)NC(=O)N1CCCC2(CCC(=O)N(Cc3ccccn3)C2)C1,-8.669
CCCCNC(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1,-8.279
CCOCC(=O)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(CC)C2,-7.666
CCOCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1,-8.098
Cc1nc2cc(CC(=O)NC3COC4(CCCCC4)C3)ccc2[nH]1,-9.106
CCOCCC(=O)N1C[C@@H](N(C)C)[C@H](c2ccc(C)cc2)C1,-6.785
COc1ccc(Cl)cc1CN(C)C(=O)CSc1nncn1C,-6.913
Cc1cc2[nH]c(CN3CCCCC3c3nccs3)cc(=O)n2n1,-8.639
CCCC(C)N1CC2(CCN(C(=O)c3cccc(O)c3C)CC2)OC1=O,-8.182
COCCC1CN(CCN2CCN(c3ccccc3)CC2)CCO1,-7.286
CCC(NC(=O)C1=C(C)OCCO1)c1ccnn1C,-6.734
CCOCC(C)(C)NC(=O)c1ccc(CCC(C)(C)O)cc1,-6.821
CCOC1CCN(C(=O)CSCc2ccccc2C)CC1,-6.756
CCOc1cccc(CN2CCn3nc(C(O)CC(=O)N(C)C)cc3C2)c1,-8.155
CCCC(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1,-7.356
Cc1cc(=O)n(CC(=O)NCCSc2nnnn2C)nc1C,-7.556
Cc1ccc(NC(=O)N[C@@H]2CNCC[C@H]2O)cc1,-7.704
CC(C)(C)CCC(=O)NCc1cnc2cnccn12,-7.082
CN1CCN(CC(=O)NCCc2nccs2)C1=O,-6.176
Cc1nnc(CSc2nnc(C3CCCNC3)n2C)s1,-8.119
Cc1cc(=O)[nH]c(CCNC(=O)C2CCCNCC2)n1,-10.946
CCOc1ccccc1CN1CCNC(=O)C1CC(=O)NC(C)(C)CO,-6.961
COCCN(C)CC(=O)N(C)Cc1cnc2ccccc2c1,-6.918
CCCN(CCC)C(=O)CC1C(=O)NCCN1Cc1ccc(C)cc1,-7.587
CCc1cc(N2CCC(CCO)CC2)n2nccc2n1,-7.191
CCNC(=O)C1CC[C@@](C)(C(=O)N2CC(c3nccs3)C2)C1(C)C,-8.193
Cc1cc(C(=O)N2CCn3nc(C(O)C4CC4)cc3C2)c2c(C)nn(C)c2n1,-9.345
COCCCN(Cc1cccc(OC)c1)C(=O)C1CNCCO1,-7.341
COCc1nc(C)c(CNC(=O)CCNC(=O)c2ccc(F)cc2)s1,-7.537
Cc1nn(CCCNC(=O)N(C)CC(O)CO)c(C)c1C,-7.06
Cn1c(CCNC(=O)N2CCCC(OCc3ccccn3)C2)nc2ccccc21,-9.066
C#CCNC(=O)C(NC(=O)c1cc(C)c(C)n(C)c1=O)C(C)O,-7.115
COc1cccc(-c2cccc(C(=O)N(C)CCCc3nccn3C)c2)n1,-7.772
Cc1ccc(C(CNC(=O)Cc2csc(C)n2)N2CCOCC2)o1,-6.98
COc1cccc(-c2cc(C)c3nccn3c2)c1OC,-7.168
CC1(C)NC(=O)N(CC(=O)NC(c2ccc3c(c2)CCO3)C2CC(O)C2)C1=O,-9.191
CN(CC1(C)COC1)C(=O)C(C)(C)Nc1ccccc1,-7.102
CC1(C)[C@H]2CC=C(CCNC(=O)N3CCC(O)(Cn4ccnc4)CC3)[C@@H]1C2,-8.914
CN(C)CC(O)c1cc2n(n1)CCCN(Cc1cccc(-c3ccco3)c1)C2,-11.73
O=C(Cn1nccc1C1CCCNC1)N1CCOc2ccc(Cl)cc2C1,-12.643
CCCCNC(=O)CN(C)C(=O)Cn1nccc1C1CCCNC1,-7.104
CNC(=O)C1(C)CCCN(C(=O)c2n[nH]c(=O)c3ccccc23)C1,-8.87
Cc1ccc(C(=O)N2CCCC(C)(Cc3ccc4c(c3)OCO4)C2)c(=O)n1C,-9.559
CC(=O)c1cccc(C(=O)N(C)CCCC2CCCO2)c1,-6.845
COCCN1CCCC2(CCC(=O)N(Cc3ccccc3)C2)C1,-7.311
COc1cc(CC(=O)NC2COC3(CCCC3)C2)cc(OC)c1OC,-7.786
CCN(CC)C(=O)CC1C(=O)NCCN1Cc1cccc(OC)c1OC,-7.11
CC1=C(C(=O)N2CCN(C)CC2c2ccccc2)OCCO1,-7.49
CCCCN(Cc1cccnc1)C(=O)NCC1CC(=O)N(c2ccccc2)C1,-8.314
CN1CCN(CCC2CCCCN2C(=O)Nc2cccc3[nH]nnc23)CC1,-8.547
CC(=O)Nc1ccc(CNC(=O)CN2CCCC3(C2)CN(C)C(=O)O3)cc1,-8.282
CCCNC(=O)c1ccc(C)c(NC(O)c2cc(O)n(C3CCCC3)c2)c1,-8.342
COc1ccc(C(C)(C)C)cc1NC(=O)N[C@H]1CN(C(C)C)C[C@@H]1OC,-8.061
O=C(C1C[C@@H]2C=C[C@H]1C2)N1CC(OCc2ccccc2)C1,-7.953
O=C(NCC(c1cccnc1)N1CCCCC1)c1ccoc1,-7.231
COCCCC1CCCN(C(=O)NCCc2ccc(Cl)cc2)C1,-7.42
CCc1cccc(C)c1-n1cc(C(O)NCCN2CCCOC2=O)cc1O,-8.499
CN=c1cc(C)[nH]c(N2CCCn3nc(C(O)C4CCC4)cc3C2)n1,-12.599
CC(=O)NCCOc1ccc(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N(C)C)cc1,-7.705
Cc1ccc(CN(C)C(=O)NC2COC3(CCCCC3)C2)o1,-7.71
CC(CN(C)C(=O)c1cc(O)ccc1N)N1CCOCC1,-6.92
O=C(CC1CCN(Cc2ccccc2)CC1)NC1C=CS(=O)(=O)C1,-8.125
COCCn1cc(C(O)NCc2ccc(C(C)(C)C)cc2)cc1O,-7.369
O=C(CCCNCc1ccccc1)N[C@@H]1CCOC[C@H]1O,-7.359
CO[C@@]12CC[C@H](O)C[C@@H]1N(Cc1ccc(OCCO)cc1)CC2,-7.278
CC[C@@H]1[C@@H](NC(=O)c2cc3ccc(OC)cc3n2C)[C@@H]2CCO[C@@H]21,-8.055
OCC(O)c1cc2n(n1)CCCN(CCOCc1ccccc1)C2,-10.862
O=C(C1CC=CC1)N1CCCC(OCc2ccccn2)C1,-7.614
Cc1cccc(=O)n1CCC(=O)NCC1CCOc2ccccc2C1,-12.437
O=C(CCc1[nH]c(=O)[nH]c1O)NCCCOC1CCCCC1,-7.287
Cc1cnc(CN2CC3(CCCN(C(=O)NC(C)C)C3)CCC2=O)cn1,-8.734
CN(C)CC1(O)CCN(C(=O)C2CCCCC2C(=O)NC(C)(C)C)CC1,-7.596
CO[C@@H]1COCC[C@H]1NC(=O)NCCc1ccccc1,-7.15
Cc1ccc(C)c(OCCNC(=O)N2CCCC(CS(C)(=O)=O)C2)c1,-7.768
COc1cccc(C(=O)NCCN2CCCCC2CO)c1F,-7.276
CCN1CCCC2(CCN(C(=O)Cn3nc(C)ccc3=O)C2)C1=O,-8.258
COc1cccc(OCCN(C)C(=O)NCC(C)(C)N2CCN(C)CC2)c1,-7.683
CN(C)CC(O)c1cc2n(n1)CCCN(C(=O)CCCc1cccs1)C2,-10.545
CN(C)CC(O)c1cc2n(n1)CCCN(C(=O)c1cccn1C1CC1)C2,-11.897
COC[C@@H]1[C@@H](NC(=O)c2nn(C)c3c2CCCC3)[C@@H]2CCO[C@@H]21,-7.906
O=C(NCC1CCN(C(=O)C2CC=CCC2)CC1)c1ccc2nnnn2c1,-9.772
O=C(CCc1cn[nH]c1)N[C@@H]1COCC[C@@H]1OCc1ccccc1,-7.588
COCCC1CN(CCOc2ccc(Cl)cc2)CCO1,-6.476
COC[C@@H]1[C@@H](NC(=O)c2ccc3oc(C)cc3c2)[C@@H]2CCO[C@@H]21,-7.876
CCc1ccc(CN2CCC3(C2)CN(C)C(=O)CO3)s1,-7.102
COc1ccc(C)cc1S(=O)(=O)NCC1CN(C)CCN1C,-7.709
COCCN(Cc1ccc(C)cc1)C(=O)C(NC(C)=O)C(C)C,-6.58
CCC1(CO)CCCN(CC(=O)NCCc2ccc(OC)cc2)C1,-6.94
CC(C)n1cc(NC(=O)NCC(c2ccccc2)N2CCCCCC2)nn1,-11.073
Cc1cc(C)n(CCCC(=O)N[C@@H]2CCOC[C@H]2Oc2ccccn2)n1,-8.16
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cc(C(F)(F)F)ccc1C,-8.203
COc1cc(Cl)cc(C(=O)NCCN2CCCCC2CO)c1,-7.071
CCOc1ccc(C(=O)N2C[C@H](O)[C@@H](N3CCN(C)CC3)C2)cc1Cl,-8.056
Cc1nnsc1CNC(=O)Cn1c(C)cc(=O)c2ccccc21,-8.501
Cc1cc(C)n2ncc(CN3CCCn4nc(C(O)CO)cc4C3)c2n1,-12.553
COCC(=O)NCC(c1ccccc1)N1CCCCCC1,-10.186
COc1cc(NC(=O)CN2CCC[C@H]2CO)cc(OC)c1,-6.718
O=C(N[C@@H]1[C@@H]2CCO[C@@H]2[C@@H]1C1CCCC1)C1(Cn2cccn2)CC1,-7.474
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)Cc1cc(F)ccc1C,-7.601
O=C(CCN1Cc2ccccc2C1=O)NC1COc2ccccc2C1,-9.076
CCC[C@H]1CN(CC(=O)NCc2ccccc2OC)C[C@@H]1NC(C)=O,-7.518
O=C(CCc1n[nH]c(Cl)n1)NC1COCCC1OCC1CCC1,-7.111
CN(C)C1C(NC(=O)CCc2n[nH]c(Cl)n2)C2CCO[C@H]21,-7.081
CCc1ccccc1CN1CCn2nc(C(O)CS(C)(=O)=O)cc2C1,-8.393
CC[C@@H]1[C@@H](NC(=O)Cc2cccc(C(F)(F)F)c2)[C@@H]2CCO[C@@H]21,-7.831
Cc1ccc(C(CNC(=O)c2cc(C)n(C)c2C)N(C)C)cc1,-7.579
CCC(=O)NCc1cc2n(n1)CCN(Cc1cc(=O)n3c(C)cccc3n1)C2,-8.29
O=C(c1cc2ncccn2n1)N1CCCn2nc(C(O)C3CC3)cc2C1,-12.693
COCc1cccc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)n1,-7.889
CNC(=O)c1ccc(CN2CC[C@]3(OC)CC[C@@H](O)C[C@H]23)cc1,-8.462
CO[C@@]12CC[C@H](O)C[C@@H]1N(C(=O)c1ccncc1)CC2,-7.396
Cc1ccc(CN2CCN(Cc3cn(C)nc3C)CC2CCO)cc1,-7.809
COCc1cccc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)c1,-7.638
COc1ccc(CN2CCN(Cc3ccc(CO)o3)CC2CCO)cc1C,-7.779
CNS(=O)(=O)c1ccc(CN2CC[C@]3(OC)CC[C@@H](O)C[C@H]23)cc1,-8.292
COCCC(=O)NC1CC(=O)N(CCc2ccccc2)C1,-7.273
COc1ccccc1CNC(=O)CN1CCN(c2cnn(C)c(=O)c2)CC1,-8.617
CN1C(=O)N(C)C2(CCN(C(=O)NCC(c3ccco3)N(C)C)CC2)C1=O,-8.474
CCOCCNC(=O)C1CCC(=O)N(CCc2ccc(OC)cc2)C1,-7.393
CCC[C@H]1CN(Cc2c[nH]cn2)C[C@@H]1NC(=O)CN1CCCC1=O,-7.92
CCCNC(=O)NC1CC(=O)N(CCc2ccccc2)C1,-7.43
COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cccn(C)c1=O,-7.198
CC(C)(C)c1cc(CNC(=O)C2COc3ccccc3C2)[nH]n1,-8.487
Cc1cc(=O)n(CC(=O)N2CCn3nc(C(C)O)cc3C2)nc1C,-8.797
COCCC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.54
CO[C@@]12CC[C@H](O)C[C@@H]1N(C(=O)c1cnnn1-c1ccccc1)CC2,-8.254
Cc1ccc(C)c(C(C)NC(=O)CN2CCCN(c3ncccn3)CC2)c1,-12.442
CCOCCCNC(=O)C1CCC(=O)N(CCc2cccc(F)c2)C1,-7.463
O=C(Cc1ccc2c(c1)OCO2)N1CCn2nc(C(O)C3CC3)cc2C1,-8.768
COc1cc(C)c(CN2CC[C@]3(OC)CC[C@@H](O)C[C@H]23)cc1C,-7.672
COCCC(=O)N1CCCC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C1,-8.676
CCCC(=O)NC1CC(=O)N(CCc2ccc(OC)cc2)C1,-6.969
COc1c(C)cc(C)cc1CN1CC[C@]2(OC)CC[C@H](O)C[C@H]12,-7.7
COc1ccc(CN2CC[C@]3(OC)CC[C@H](O)C[C@H]23)c(C)c1C,-7.55
CCc1ccccc1CN1CC[C@]2(OC)CC[C@H](O)C[C@H]12,-7.023
CO[C@@]12CC[C@H](O)C[C@@H]1N(C(=O)c1ccc(C(C)C)n(C)c1=O)CC2,-8.266
CO[C@@]12CC[C@@H](OCCO)C[C@@H]1N(Cc1ccccc1Cl)CC2,-7.287
CCOc1ccc(CN2CC[C@]3(OC)CC[C@@H](O)C[C@H]23)cc1Cl,-7.582
O=C(CCOc1ccccc1)N[C@@H]1COCC[C@@H]1OCC1CC1,-7.595
CO[C@@]12CC[C@H](O)C[C@@H]1N(Cc1ccc(Cl)cc1)CC2,-6.867
COc1ccc(C(CC(=O)N(C)C)c2ccccc2)cc1,-6.947
CSCCC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-6.965
CNC(=O)c1ccc(CN2CC[C@]3(OC)CC[C@H](OC)C[C@H]23)cc1,-7.7
CC(C)C(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.715
CCC(=O)N1CCC2(CCCN(CC3CCCCC3)C2=O)C1,-7.937
COCC(=O)N1CCCC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C1,-8.774
O=C(CCc1cn2ccccc2n1)N[C@H]1[C@@H]2CCO[C@@H]2[C@@H]1C1CCCC1,-8.765
COCC(=O)NC1CC(=O)N(CCc2ccccc2)C1,-6.972
CCCC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.601
CC(=O)NCC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-8.123
Cc1ccc(CN2CCN(Cc3cnn(C)c3)CC2CCO)cc1,-7.31
Cn1nccc1C(O)c1cc2n(n1)CCCN(C(=O)NC1CCCC1)C2,-12.721
CO[C@@]12CC[C@H](O)C[C@@H]1N(C(=O)c1cccc(CN(C)C)c1)CC2,-7.74
CN1CC2(CCN(C(=O)c3cc(-c4ccccc4)n(C)n3)C2)OCC1=O,-9.215
O=C(N[C@@H]1COCC[C@@H]1OCc1ccccc1)C1(CO)CC1,-6.853
CCN1CCN(CC(O)COc2cccc(CN(C)Cc3nccn3CC)c2)CC1,-7.522
CCC(O)c1cc2n(n1)CCCN(C(=O)c1cc(C3CC3)[nH]n1)C2,-11.743
COCC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.465
CO[C@@]12CC[C@H](O)C[C@@H]1N(Cc1ccccc1OCCO)CC2,-6.943
COc1ccccc1CN1CCNC(=O)C1CC(=O)NCCc1cccnc1,-8.326
CC(C)(C)C(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.642
COc1ccc(CN2CCN(Cc3cnn(C)c3C)CC2CCO)cc1C,-7.882
CCNC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.496
Cc1ccc(C(C)CCN2CCC(N3CCC(C(=O)NC4CC4)CC3)CC2)o1,-8.56
COc1cccc(CN2CCN(Cc3cn(C)nc3C)CC2CCO)c1,-7.684
COCC(=O)NC1CC(=O)N(CCc2ccc(OC)cc2)C1,-7.393
COc1ccc(CCN2CC(NC(=O)C(C)(C)C)CC2=O)cc1,-7.362
O=C(Cn1nccc1C1CCCNC1)NCCn1ncc2ccccc2c1=O,-9.241
COc1ccc(CN2CCN(Cc3cn(C)nc3C)CC2CCO)cc1C,-7.854
Cc1ccc(CN2CCN(Cc3cnn(C)c3C)CC2CCO)cc1,-7.854
O=C(CC1CCCOC1)N1CCC(Cc2cccnc2)CC1,-7.603
CCC(=O)NC1CC(=O)N(CCc2cccc(Cl)c2)C1,-7.767
O=C(CCc1ccc2c(c1)OCO2)NC1CC(=O)N(CC2CCCCC2)C1,-8.792
COc1c[nH]c(CN2CCn3nc(CNC(C)=O)cc3C2)cc1=O,-8.042
Cc1ccc(CN2CCN(Cc3c(C)nn(C)c3Cl)CC2CCO)cc1,-7.704
COCC(C)NC(=O)C1CCN(Cc2cc(C)[nH]n2)CC1,-7.305
Cn1ccnc1CN(CCO)C(=O)N[C@H]1CCC[C@H]1Cc1ccc(F)cc1,-7.997
O=C(NCc1ccco1)C(c1ccccc1)c1ccccc1,-7.34
CC(C)N1CCN(C(=O)CC(c2ccccc2)c2ccc3c(c2)OCO3)CC1,-8.947
CC(C)(C)NC(=O)NC1CC(=O)N(Cc2ccccc2C(F)(F)F)C1,-8.573
CCC(NC(=O)N(C)CCc1ccc(OC)c(OC)c1)c1ccnn1C,-7.431
N[C@H]1CCCN(C(=O)NCCc2cccc(Cl)c2)C1,-7.262
CCc1c(-c2cccc(OC)c2OC)cnn1C,-6.621
CC1CCCC(C)N1CC(O)COCc1ccccc1,-6.69
C[N+](C)(C)NC(=O)Cc1cccc2ccccc12,-7.24
Cc1ccc(OCC(=O)NC2CCCC2)cc1,-7.201
CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1cccnc1SC,-7.069
Cn1c(=O)n(Cc2ccccc2)c2ccccc21,-7.185
CCOc1cc(C)c(Cl)cc1S(=O)(=O)NCCN1CCCC(CO)C1,-7.149
CCCCNCCOc1cccc(Br)c1,-5.283
COc1ccc(C(=O)N[C@H]2CN(C(C)C)C[C@@H]2OC)cn1,-7.045
CC1CN(CCOc2ccc(I)cc2)CC(C)O1,-6.584
O=C(NCCc1c[nH]nn1)C1CC12CCCCC2,-7.273
OCCN1CCN(CC(O)COCc2ccc3c(c2)OCO3)CC1,-7.418
CN1CCN(CC(O)COCc2ccc3c(c2)OCO3)CC1,-7.429
CCO[C@H]1CN(C)C[C@@H]1NC(=O)Cc1ccccc1OC,-6.646
Cc1ccc(OCC(O)CN2CCN(CCO)CC2)cc1C,-7.152
Cc1ccc(C)c(OCC(O)CN2CCCC(C)C2)c1,-6.883
COc1ccc(OCC(O)CN2CCOCC2)cc1,-6.555
Cc1ccc(C)c(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)c1,-8.569
Cc1cc(OCC(O)CN2CCOCC2)cc(C)c1Cl,-6.771
CC(C)(C)c1ccccc1OCC(O)CN1CCN(CCO)CC1,-7.567
CC1CCCC(C)N1CC(O)COCc1ccc2c(c1)OCO2,-7.148
COc1cc(C(=O)N2CCN(c3ccccc3)CC2)cc(OC)c1OC,-8.257
CC(C)(C)c1ccccc1OCC(O)CN1CCOCC1,-7.167
CCNC(=O)c1ccc(NC(=O)N[C@H]2COC[C@@H]2OCC)cc1,-6.816
COc1ccc(CNC(=O)c2cccc(F)c2)cc1OC,-7.218
Cc1[nH]cnc1CNC(=O)Cn1ccc(C2CCCNC2)n1,-7.564
COc1ccc(CN2CC[C@]3(OC)CC[C@H](OC)C[C@H]23)cc1C,-7.523
COc1cc(CN2CCN(C)CC2)cc2c1OCO2,-6.791
CC(C)C(=O)N1CCn2nc(CNC(=O)COCC3CCCO3)cc2C1,-7.372
Cc1cc(C)cc(OCC(O)CN2CCCCC2)c1,-6.608
CCOc1cc(OCC)cc(C(=O)NCc2ccccc2)c1,-7.246
COc1ccc(OCCCN2CCOCC2)cc1,-6.346
Cn1ccnc1CNC(=O)N1CCCC(OCc2ccccn2)C1,-7.816
COc1ccc(C(=O)N2CCN(CC3CC4C=CC3C4)CC2)cc1,-8.215
CN(C)CCCN(CCCN(C)C)CC(c1ccccc1)c1ccccc1,-6.64
CC1CCCC(NC2CCN(Cc3ccccc3)CC2)C1,-8.297
Cc1ccc2[nH]c(CCNC(=O)CC3CCNC3)nc2c1,-8.255
CCOc1ccccc1OCCOCCN1CC(C)OC(C)C1,-7.006
CCc1cccc(OCCCNC(C)(C)C)c1,-5.866
CN1CCN(CC2(CNC(=O)NCC(O)Cc3ccccc3)CC2)CC1,-7.801
COCCCNCCCOc1c(C)cccc1C(C)(C)C,-6.279
Cc1ccc(-n2cc(C(O)N3CCCCC3)cc2O)cc1,-7.949
Cc1ccccc1OCC(=O)NCC1CCCO1,-6.774
O=C(COc1ccc(Br)cc1)NC1CCCCC1,-6.941
O=C(NCCc1ccccn1)C1CNCCO1,-6.479
CCC(C)N1CCN(C(=O)c2cc(OC)cc(OC)c2)CC1,-7.234
O=C(NCC1CC12CCCCC2)N1CCN(C(=O)c2ccc[nH]2)CC1,-9.672
COc1cccc(OCC(O)CN2CCCCC2C)c1,-6.522
CC1CN(CCCOc2ccc(C(C)(C)C)cc2)CC(C)O1,-6.655
