,Molecule,Score,admetlab_smiles
1149,CCC(=O)NCc1cc2n(n1)CCN(Cc1ccc(C(F)(F)F)nc1)C2,-8.593,CCC(=O)NCc1cc2n(n1)CCN(Cc1ccc(C(F)(F)F)nc1)C2
1150,CC1(C)CC1C(=O)N(CCc1ccccc1)Cc1ccccn1,-7.224,CC1(C)CC1C(=O)N(CCc1ccccc1)Cc1ccccn1
1151,CN(C)S(=O)(=O)CCCN1CCCC(c2nnc3ccccn23)C1,-8.093,CN(C)S(=O)(=O)CCCN1CCCC(c2nnc3ccccn23)C1
1152,CC(C)n1cnnc1CCNC(=O)CC1NC(=O)c2ccccc21,-8.653,CC(C)n1cnnc1CCNC(=O)CC1NC(=O)c2ccccc21
1153,CCN1CC2(CCN(C(=O)C(C)(C)N)CC2)CC(c2ccccc2)C1=O,-9.03,CCN1CC2(CCN(C(=O)C(C)(C)N)CC2)CC(c2ccccc2)C1=O
1154,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1cccc(C)c1)CC2,-7.665,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1cccc(C)c1)CC2
1155,CC(C)(C)c1ccc2oc(CNC(=O)C3CCC(=O)NC(=O)N3)nc2c1,-14.057,CC(C)(C)c1ccc2oc(CNC(=O)C3CCC(=O)NC(=O)N3)nc2c1
1156,CCCC(N)C(=O)N1CCC2(CC1)CN(CCCN(C)C1CCCCC1)C(=O)O2,-8.541,CCCC(N)C(=O)N1CCC2(CC1)CN(CCCN(C)C1CCCCC1)C(=O)O2
1157,Cc1ccc(=NCCCNC(=O)CC2CCCOC2)[nH]c1,-6.785,Cc1ccc(=NCCCNC(=O)CC2CCCOC2)[nH]c1
1158,Cc1cccc(C)c1NC(=O)NCCC1CCCOC1,-7.448,Cc1cccc(C)c1NC(=O)NCCC1CCCOC1
1159,CN(C)CCN(CC1CCCO1)C(=O)CCN1CCCCCC1=O,-10.013,CN(C)CCN(CC1CCCO1)C(=O)CCN1CCCCCC1=O
1160,CC(C)CC1(CNC(=O)C2CSC(C)(C)C(=O)N2)CCC1,-7.409,CC(C)CC1(CNC(=O)C2CSC(C)(C)C(=O)N2)CCC1
1161,CCCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1,-8.23,CCCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1
1162,CCCCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1,-7.629,CCCCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1
1163,CC(C)O[C@H]1CN(C(=O)CCN2CCCCCC2=O)C[C@@H]1O,-11.098,CC(C)O[C@H]1CN(C(=O)CCN2CCCCCC2=O)C[C@@H]1O
1164,C[C@@H](NC(=O)NCC1CCN(C2CCCC2)CC1)[C@@H](O)c1ccc(O)cc1,-8.835,C[C@@H](NC(=O)NCC1CCN(C2CCCC2)CC1)[C@@H](O)c1ccc(O)cc1
1165,CCN(C)CC(=O)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(CC)C2,-8.648,CCN(C)CC(=O)N1CCC2(CC1)CC(c1ccccc1)C(=O)N(CC)C2
1166,Cn1cc(O)n(CC(=O)N2CCCN(CC3=CC[C@H]4C[C@@H]3C4(C)C)CC2)c1=O,-12.32,Cn1cc(O)n(CC(=O)N2CCCN(CC3=CC[C@H]4C[C@@H]3C4(C)C)CC2)c1=O
1167,Cc1ccc2c(c1)C(NC(=O)N1CCC3(CC1)CNC(=O)O3)CC(C)(C)O2,-9.69,Cc1ccc2c(c1)C(NC(=O)N1CCC3(CC1)CNC(=O)O3)CC(C)(C)O2
1168,CC(CNC(=O)N(C)Cc1cccc2cnccc12)N1CCN(C)CC1,-8.41,CC(CNC(=O)N(C)Cc1cccc2cnccc12)N1CCN(C)CC1
1169,COC[C@H]1[C@@H](NC(=O)Cn2nc(C)c(C(C)=O)c2C)[C@@H]2CCO[C@@H]21,-7.403,COC[C@H]1[C@@H](NC(=O)Cn2nc(C)c(C(C)=O)c2C)[C@@H]2CCO[C@@H]21
1170,Cc1nc(CSc2nnc(C3CCCNC3)n2C)co1,-7.421,Cc1nc(CSc2nnc(C3CCCNC3)n2C)co1
1171,Cc1cc(C(C)(C)C)cc(S(=O)(=O)NCCN2CCCC(CO)C2)c1C,-7.699,Cc1cc(C(C)(C)C)cc(S(=O)(=O)NCCN2CCCC(CO)C2)c1C
1172,CCN1CC(CN(C)C(=O)c2ccc(O)cn2)CC1=O,-7.335,CCN1CC(CN(C)C(=O)c2ccc(O)cn2)CC1=O
1173,CN(Cc1n[nH]c(=O)[nH]1)C(=O)CC1CCN(Cc2ccccc2)CC1,-8.337,CN(Cc1n[nH]c(=O)[nH]1)C(=O)CC1CCN(Cc2ccccc2)CC1
1174,CC(=O)c1cc(CNC2C3CN4CCN(C3)CC2(c2ccccc2)C4)n(C)c1,-7.621,CC(=O)c1cc(CNC2C3CN4CCN(C3)CC2(c2ccccc2)C4)n(C)c1
1175,COC1CN(C(C)C)CC1NC(=O)c1cc[nH]c1C,-6.638,COC1CN(C(C)C)CC1NC(=O)c1cc[nH]c1C
1176,CNC(=O)c1ccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c(C)c1,-8.078,CNC(=O)c1ccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c(C)c1
1177,CN1CC2(CCN(C(=O)NC(C)(C)C)CC2)CC(c2ccccc2)C1=O,-7.958,CN1CC2(CCN(C(=O)NC(C)(C)C)CC2)CC(c2ccccc2)C1=O
1178,Cc1cccc(CC2(NC(=O)N(C)CCN(C)C)CC2)c1,-6.972,Cc1cccc(CC2(NC(=O)N(C)CCN(C)C)CC2)c1
1179,CN(CC(=O)N1CCCC(C(=O)c2cccs2)C1)C(N)=O,-7.662,CN(CC(=O)N1CCCC(C(=O)c2cccs2)C1)C(N)=O
1180,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1ccc(F)cc1)CC2,-7.301,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1ccc(F)cc1)CC2
1181,CC1CCCCN1C(=O)c1ccccc1NC(=O)CN1CCCCC1,-8.266,CC1CCCCN1C(=O)c1ccccc1NC(=O)CN1CCCCC1
1182,CN(Cc1cnccn1)C(=O)NCC(c1ccccc1)N1CCCCCC1,-11.185,CN(Cc1cnccn1)C(=O)NCC(c1ccccc1)N1CCCCCC1
1183,Cc1cc(C)nc(CN(C)C(=O)C(N)Cc2c[nH]cn2)c1,-7.385,Cc1cc(C)nc(CN(C)C(=O)C(N)Cc2c[nH]cn2)c1
1184,Cc1cc(=O)cc(C(=O)NC(C)C2=CCCCC2)o1,-7.191,Cc1cc(=O)cc(C(=O)NC(C)C2=CCCCC2)o1
1185,CN(CCCc1nccn1C)C(=O)Cn1nccc1C1CCCNC1,-7.304,CN(CCCc1nccn1C)C(=O)Cn1nccc1C1CCCNC1
1186,COCCN(Cc1ccc(C)cc1)C(=O)NC1CCCN(C)C1,-6.961,COCCN(Cc1ccc(C)cc1)C(=O)NC1CCCN(C)C1
1187,O=C(NCC[C@@H]1C[C@@H]2C=C[C@H]1C2)N1CCC(OCc2cccnc2)CC1,-7.91,O=C(NCC[C@@H]1C[C@@H]2C=C[C@H]1C2)N1CCC(OCc2cccnc2)CC1
1188,CCCN(Cc1cccc(OC)c1)C(=O)NCC(C)N1CCN(C)CC1,-7.342,CCCN(Cc1cccc(OC)c1)C(=O)NCC(C)N1CCN(C)CC1
1189,CN1CC(CNC(=O)N(CCc2ccccc2)Cc2ccccc2)OCC1=O,-8.623,CN1CC(CNC(=O)N(CCc2ccccc2)Cc2ccccc2)OCC1=O
1190,Cc1[nH]nnc1C(=O)N(C)CCN(C)C1CCCC1,-6.745,Cc1[nH]nnc1C(=O)N(C)CCN(C)C1CCCC1
1191,CCCCS(=O)(=O)NCc1cc2n(n1)CCN(C(=O)C1CCC1)C2,-7.312,CCCCS(=O)(=O)NCc1cc2n(n1)CCN(C(=O)C1CCC1)C2
1192,O=C1CCC(C(=O)N2CCOc3ccccc3C2)NC(=O)N1,-16.725,O=C1CCC(C(=O)N2CCOc3ccccc3C2)NC(=O)N1
1193,COCc1ccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)o1,-7.697,COCc1ccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)o1
1194,COCCN(Cc1ccccn1)C(=O)CC1CCCOC1,-6.529,COCCN(Cc1ccccn1)C(=O)CC1CCCOC1
1195,COc1ccc(O)cc1CNCCN1CCCC(CO)C1,-6.768,COc1ccc(O)cc1CNCCN1CCCC(CO)C1
1196,O=C(CCC(=O)c1ccccc1)N[C@@H]1CCN(Cc2cscn2)C[C@H]1O,-8.19,O=C(CCC(=O)c1ccccc1)N[C@@H]1CCN(Cc2cscn2)C[C@H]1O
1197,CN(C)CC1COCCN(C(=O)c2cccc(OCC(N)=O)c2)C1,-10.465,CN(C)CC1COCCN(C(=O)c2cccc(OCC(N)=O)c2)C1
1198,CN(C)CC1COCCN(C(=O)NCc2nc(-c3ccccc3)cs2)C1,-10.976,CN(C)CC1COCCN(C(=O)NCc2nc(-c3ccccc3)cs2)C1
1199,CCNC(=O)c1cccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c1C,-7.981,CCNC(=O)c1cccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c1C
1200,CCn1cc(C(O)NCC2(c3ccc(Cl)cc3)CC2)cc1O,-6.838,CCn1cc(C(O)NCC2(c3ccc(Cl)cc3)CC2)cc1O
1201,CC1(NC(=O)CCN2CCCCCC2=O)CCS(=O)(=O)C1,-11.22,CC1(NC(=O)CCN2CCCCCC2=O)CCS(=O)(=O)C1
1202,CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(F)c(F)c1)CC2,-7.552,CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(F)c(F)c1)CC2
1203,Cc1ccc(C(CNC(=O)CCc2cnn(C)c2)N2CCOCC2)o1,-7.441,Cc1ccc(C(CNC(=O)CCc2cnn(C)c2)N2CCOCC2)o1
1204,CCC(C)(CCNC(=O)N1CCOCC1)c1ccccc1OC,-7.539,CCC(C)(CCNC(=O)N1CCOCC1)c1ccccc1OC
1205,Cc1nc(C(C)C)ncc1C(=O)NCC(c1cccnc1)N1CCOCC1,-8.195,Cc1nc(C(C)C)ncc1C(=O)NCC(c1cccnc1)N1CCOCC1
1206,COc1ccc(CN(C)C(C)Cc2cnccn2)cc1OC,-6.427,COc1ccc(CN(C)C(C)Cc2cnccn2)cc1OC
1207,COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1,-7.236,COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1
1208,Cc1csc(SCC(=O)N2CCCC(CNC(=O)c3cncn3C)C2)n1,-7.678,Cc1csc(SCC(=O)N2CCCC(CNC(=O)c3cncn3C)C2)n1
1209,O=C(CN1CCCCC1=O)NCCCSc1ccc(Cl)cc1,-6.518,O=C(CN1CCCCC1=O)NCCCSc1ccc(Cl)cc1
1210,O=C(NCc1cnc2c(c1)CCC2)C1CCN(C2CCS(=O)(=O)C2)CC1,-9.102,O=C(NCc1cnc2c(c1)CCC2)C1CCN(C2CCS(=O)(=O)C2)CC1
1211,Cc1ccc(C(=O)N[C@@H]2CCN(Cc3cscn3)C[C@H]2O)cc1C,-7.478,Cc1ccc(C(=O)N[C@@H]2CCN(Cc3cscn3)C[C@H]2O)cc1C
1212,Cc1cc2[nH]c(CN3C[C@H]4COCC[C@@]4(O)[C@@H]4COCC[C@@H]43)cc(=O)n2n1,-9.441,Cc1cc2[nH]c(CN3C[C@H]4COCC[C@@]4(O)[C@@H]4COCC[C@@H]43)cc(=O)n2n1
1213,O=C(CCNC(=O)c1ccc(F)cc1)N[C@H]1[C@@H]2CCO[C@@H]2[C@@H]1C1CCCC1,-8.696,O=C(CCNC(=O)c1ccc(F)cc1)N[C@H]1[C@@H]2CCO[C@@H]2[C@@H]1C1CCCC1
1214,COc1cc(C)ccc1CN1CC[C@]2(OC)CC[C@H](OCCO)C[C@H]12,-7.573,COc1cc(C)ccc1CN1CC[C@]2(OC)CC[C@H](OCCO)C[C@H]12
1215,CN(C)C(=O)NCC(=O)N1CCC(c2ccncc2)CC1,-7.68,CN(C)C(=O)NCC(=O)N1CCC(c2ccncc2)CC1
1216,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cn([C@H]2CC[C@@H](N)CC2)nn1,-8.538,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cn([C@H]2CC[C@@H](N)CC2)nn1
1217,COc1ccc(NC(C)=O)cc1NC(=O)NCCN1CCCC(CO)C1,-8.039,COc1ccc(NC(C)=O)cc1NC(=O)NCCN1CCCC(CO)C1
1218,COCCNC(=O)c1ccc2c(c1)N(C)C(CC(=O)NCc1ccncc1)CO2,-7.678,COCCNC(=O)c1ccc2c(c1)N(C)C(CC(=O)NCc1ccncc1)CO2
1219,COc1ccc(CN2CCN(C(=O)NCCCC(C)(C)C)CC2=O)cc1,-7.047,COc1ccc(CN2CCN(C(=O)NCCCC(C)(C)C)CC2=O)cc1
1220,O=C(NCCN1CCCC(CO)C1)c1cc(O)ccc1F,-7.952,O=C(NCCN1CCCC(CO)C1)c1cc(O)ccc1F
1221,CCc1cc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)cs1,-7.62,CCc1cc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)cs1
1222,CN(C)C(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-7.307,CN(C)C(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1
1223,O=C(NCc1nc2cc(Cl)ccc2[nH]1)NCC1CCS(=O)(=O)C1,-8.429,O=C(NCc1nc2cc(Cl)ccc2[nH]1)NCC1CCS(=O)(=O)C1
1224,COc1c(F)cccc1CN1CC[C@]2(OC)CC[C@@H](OCCO)C[C@H]12,-7.4,COc1c(F)cccc1CN1CC[C@]2(OC)CC[C@@H](OCCO)C[C@H]12
1225,Cc1n[nH]c(CN2CC3CCC[C@@H](C2)NC3=O)n1,-15.509,Cc1n[nH]c(CN2CC3CCC[C@@H](C2)NC3=O)n1
1226,Cc1nc(CNC(=O)CC2CC(C)(C)NC(C)(C)C2)n(C)c1C,-7.975,Cc1nc(CNC(=O)CC2CC(C)(C)NC(C)(C)C2)n(C)c1C
1227,CN(C)CC1COCCN(C(=O)c2cc(-c3ccsc3)[nH]n2)C1,-11.16,CN(C)CC1COCCN(C(=O)c2cc(-c3ccsc3)[nH]n2)C1
1228,Cn1ncc(N2CCC(CNC(=O)C(C)(C)C)C2)cc1=O,-7.649,Cn1ncc(N2CCC(CNC(=O)C(C)(C)C)C2)cc1=O
1229,COc1ccc(C(NC(=O)c2ccc(C)c(C)c2)C2CC(O)C2)cn1,-8.491,COc1ccc(C(NC(=O)c2ccc(C)c(C)c2)C2CC(O)C2)cn1
1230,CN(C)C1(CNC(=O)C2CC23CCNCC3)CCCCC1,-7.602,CN(C)C1(CNC(=O)C2CC23CCNCC3)CCCCC1
1231,CO[C@H]1CC[C@@]2(OC)CCN(Cc3ccc(F)cc3C)[C@H]2C1,-7.218,CO[C@H]1CC[C@@]2(OC)CCN(Cc3ccc(F)cc3C)[C@H]2C1
1232,CO[C@H]1CC[C@@]2(OC)CCN(Cc3ccc(SC)cc3)[C@H]2C1,-7.059,CO[C@H]1CC[C@@]2(OC)CCN(Cc3ccc(SC)cc3)[C@H]2C1
1233,CCN1CC(CN(C)C(=O)c2cccc(-c3ccc(C(=O)NC)o3)c2)CC1=O,-8.692,CCN1CC(CN(C)C(=O)c2cccc(-c3ccc(C(=O)NC)o3)c2)CC1=O
1234,CCc1c(C)nn(CCNC(=O)C2CCC(=O)NC(=O)N2)c1C,-13.085,CCc1c(C)nn(CCNC(=O)C2CCC(=O)NC(=O)N2)c1C
1235,COc1cc(C(=O)N[C@H]2CN(C(C)C)C[C@@H]2OC)cc(OC)c1OC,-7.451,COc1cc(C(=O)N[C@H]2CN(C(C)C)C[C@@H]2OC)cc(OC)c1OC
1236,Cc1cc(=O)cc(C(=O)N2C[C@H](O)[C@@H](N3CCCC3)C2)o1,-7.76,Cc1cc(=O)cc(C(=O)N2C[C@H](O)[C@@H](N3CCCC3)C2)o1
1237,CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1ccc(C(C)=O)s1,-6.988,CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1ccc(C(C)=O)s1
1238,COc1cc(C)ccc1C(=O)NCCN1CCCC(CO)C1,-7.904,COc1cc(C)ccc1C(=O)NCCN1CCCC(CO)C1
1239,CN(C)C(CNC(=O)N1CCSCC1)c1cccs1,-6.211,CN(C)C(CNC(=O)N1CCSCC1)c1cccs1
1240,Cc1ncc(C(=O)NCCN2CCCC(CO)C2)cn1,-7.279,Cc1ncc(C(=O)NCCN2CCCC(CO)C2)cn1
1241,NCCC1CN(Cc2ccc3cc[nH]c3n2)CCO1,-7.221,NCCC1CN(Cc2ccc3cc[nH]c3n2)CCO1
1242,Oc1cccc(C2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)c1,-7.728,Oc1cccc(C2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)c1
1243,CNC(=O)C(NC(=O)CCN1CCCCCC1=O)c1ccccc1,-10.947,CNC(=O)C(NC(=O)CCN1CCCCCC1=O)c1ccccc1
1244,CCOc1ccc(CN2CCN(C3CCNC3)CC2)cn1,-7.289,CCOc1ccc(CN2CCN(C3CCNC3)CC2)cn1
1245,Fc1ccc(CN2CCN(C3CCNC3)CC2)cc1Cl,-7.481,Fc1ccc(CN2CCN(C3CCNC3)CC2)cc1Cl
1246,c1cnc(OC2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)nc1,-7.305,c1cnc(OC2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)nc1
1247,CCCC(=O)N1CCC(NCc2n[nH]c(=O)[nH]2)CC1,-7.016,CCCC(=O)N1CCC(NCc2n[nH]c(=O)[nH]2)CC1
1248,O=C(NCCN1CCC(CO)CC1)C1CC12CCNCC2,-7.384,O=C(NCCN1CCC(CO)CC1)C1CC12CCNCC2
1249,COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1OC,-7.062,COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1OC
1250,CCOc1ccc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)cc1OCC,-7.366,CCOc1ccc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)cc1OCC
1251,O=C1CCC(NCCc2cccnc2)CCN1CC1CC1,-10.443,O=C1CCC(NCCc2cccnc2)CCN1CC1CC1
1252,COc1ccc2ccccc2c1CCNC(=O)C1CCCN(C(N)=O)C1,-8.685,COc1ccc2ccccc2c1CCNC(=O)C1CCCN(C(N)=O)C1
1253,Cc1ccc(OCCCN(C)C(=O)c2cc3n(n2)CC(O)CNC3=O)c(C)c1,-12.577,Cc1ccc(OCCCN(C)C(=O)c2cc3n(n2)CC(O)CNC3=O)c(C)c1
1254,CCOc1ccc(CCCC(=O)N2C[C@H](O)[C@@H](OC)C2)cc1C,-7.194,CCOc1ccc(CCCC(=O)N2C[C@H](O)[C@@H](OC)C2)cc1C
1255,CC(C)N1CCC(CNC(=O)C2CCC(=O)NC(=O)N2)CC1,-12.944,CC(C)N1CCC(CNC(=O)C2CCC(=O)NC(=O)N2)CC1
1256,CN1CCN(CCCNC(=O)C(c2ccc(F)cc2)N(C)C)CC1,-7.08,CN1CCN(CCCNC(=O)C(c2ccc(F)cc2)N(C)C)CC1
1257,CC(C)CNC(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1,-7.899,CC(C)CNC(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1
1258,COCCN1CC(CNC(=O)c2cnc(C3CC3)nc2)CC1=O,-7.447,COCCN1CC(CNC(=O)c2cnc(C3CC3)nc2)CC1=O
1259,Cc1nnc(CN2CCC(C(O)c3nccn3C)CC2)s1,-7.629,Cc1nnc(CN2CCC(C(O)c3nccn3C)CC2)s1
1260,CCC1C(NC(=O)c2cc(=O)cc(C)o2)C2CCO[C@H]12,-7.332,CCC1C(NC(=O)c2cc(=O)cc(C)o2)C2CCO[C@H]12
1261,CC(C)c1ccc(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N2CCCC2)c(=O)n1C,-7.234,CC(C)c1ccc(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N2CCCC2)c(=O)n1C
1262,O=C(CCCn1cccn1)NCC1CCCN(Cc2cccc(O)c2Cl)C1,-7.693,O=C(CCCn1cccn1)NCC1CCCN(Cc2cccc(O)c2Cl)C1
1263,O=C(NC1CCN(CC2CCCO2)CC1)c1ccncc1Cl,-7.573,O=C(NC1CCN(CC2CCCO2)CC1)c1ccncc1Cl
1264,CN(C)C(=O)N1CCn2nc(CNC(=O)c3ccc(C(C)(C)C)cc3)cc2C1,-8.681,CN(C)C(=O)N1CCn2nc(CNC(=O)c3ccc(C(C)(C)C)cc3)cc2C1
1265,Cc1c[nH]c(CN2CCn3nc(C(O)Cc4ccccc4)cc3C2)c(C)c1=O,-8.767,Cc1c[nH]c(CN2CCn3nc(C(O)Cc4ccccc4)cc3C2)c(C)c1=O
1266,CN1CCCC(CNC(=O)c2cnc3ccccc3n2)C1,-8.046,CN1CCCC(CNC(=O)c2cnc3ccccc3n2)C1
1267,COc1cccc(CCC(=O)NCC2CCCN(C(=O)c3[nH]nnc3C)C2)c1,-8.713,COc1cccc(CCC(=O)NCC2CCCN(C(=O)c3[nH]nnc3C)C2)c1
1268,CCCNC(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1,-8.094,CCCNC(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1
1269,CCCOC1CCCN(C(=O)NC2CCN(Cc3cccnc3)CC2)C1,-7.644,CCCOC1CCCN(C(=O)NC2CCN(Cc3cccnc3)CC2)C1
1270,CCOc1ccccc1C(=O)N[C@@H]1CCN(Cc2csc(C)n2)C[C@H]1O,-8.347,CCOc1ccccc1C(=O)N[C@@H]1CCN(Cc2csc(C)n2)C[C@H]1O
1271,Cc1c[nH]c(CNC(=O)N(CCOc2ccccc2)CC2CCCO2)n1,-7.306,Cc1c[nH]c(CNC(=O)N(CCOc2ccccc2)CC2CCCO2)n1
1272,CCOc1ncccc1C(=O)N1CCCN(C(=O)c2cc(=O)cc(C)o2)CC1,-11.663,CCOc1ncccc1C(=O)N1CCCN(C(=O)c2cc(=O)cc(C)o2)CC1
1273,Cn1cnnc1C1CCCN(C(=O)c2ccc(CCC(C)(C)O)cc2)C1,-8.393,Cn1cnnc1C1CCCN(C(=O)c2ccc(CCC(C)(C)O)cc2)C1
1274,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1ccc(OC(C)C)c(OC)c1,-7.462,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1ccc(OC(C)C)c(OC)c1
1275,CC(=O)c1cccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)c1,-8.982,CC(=O)c1cccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)c1
1276,O=C(C1C[C@@H]2C=C[C@H]1C2)N1CCCN(C2CCCCC2)CC1,-11.85,O=C(C1C[C@@H]2C=C[C@H]1C2)N1CCCN(C2CCCCC2)CC1
1277,Cc1ccc(NC(=O)NCCC2CCCOC2)cc1,-7.138,Cc1ccc(NC(=O)NCCC2CCCOC2)cc1
1278,CC(C)Oc1cccc(CN2CCn3nc(C(O)CC(=O)N(C)C)cc3C2)c1,-8.467,CC(C)Oc1cccc(CN2CCn3nc(C(O)CC(=O)N(C)C)cc3C2)c1
1279,Cc1cncc(C(=O)N2CCC3(CC2)CN(C2CCNC(=O)CC2)CCO3)c1,-14.299,Cc1cncc(C(=O)N2CCC3(CC2)CN(C2CCNC(=O)CC2)CCO3)c1
1280,COc1ccccc1CCC(=O)N1CCn2nc(C(O)c3ccccc3)cc2C1,-8.87,COc1ccccc1CCC(=O)N1CCn2nc(C(O)c3ccccc3)cc2C1
1281,COc1ccccc1OC1CN(C(=O)c2cccc(N(C)C)c2)C1,-8.299,COc1ccccc1OC1CN(C(=O)c2cccc(N(C)C)c2)C1
1282,Cc1ccccc1CN1CCNC(=O)C1CC(=O)NCCc1c[nH]nn1,-9.037,Cc1ccccc1CN1CCNC(=O)C1CC(=O)NCCc1c[nH]nn1
1283,CO[C@H]1CC[C@@]2(OC)CCN(C(=O)c3cc(C)cc(C)c3)[C@H]2C1,-7.832,CO[C@H]1CC[C@@]2(OC)CCN(C(=O)c3cc(C)cc(C)c3)[C@H]2C1
1284,CCC(NC(=O)CN1CCCCCC1=O)c1cc(C)ccn1,-10.921,CCC(NC(=O)CN1CCCCCC1=O)c1cc(C)ccn1
1285,CC(Nc1ccccc1)(C(=O)N1CCCNC(=O)C1)c1ccccc1,-12.22,CC(Nc1ccccc1)(C(=O)N1CCCNC(=O)C1)c1ccccc1
1286,CN(C)CC1COCCN(C(=O)c2cccc3c2NCCC3)C1,-11.523,CN(C)CC1COCCN(C(=O)c2cccc3c2NCCC3)C1
1287,CN(C)CC1COCCN(C(=O)c2ccc3c(c2)N(C)C(=O)CO3)C1,-11.593,CN(C)CC1COCCN(C(=O)c2ccc3c(c2)N(C)C(=O)CO3)C1
1288,Cc1cc(C)n(CCNC(=O)C2(c3ccccc3)CC23CCCC3)c(=O)n1,-8.993,Cc1cc(C)n(CCNC(=O)C2(c3ccccc3)CC23CCCC3)c(=O)n1
1289,CCCN1CCC(CCNC(=O)c2cc3n(n2)CC(O)CNC3=O)CC1,-12.858,CCCN1CCC(CCNC(=O)c2cc3n(n2)CC(O)CNC3=O)CC1
1290,O=C(CC1C(=O)NCCN1CC1CCCCC1)NCCSc1c[nH]nn1,-8.312,O=C(CC1C(=O)NCCN1CC1CCCCC1)NCCSc1c[nH]nn1
1291,CCN1CCCC1C(=O)N1CCN(c2cnccn2)CC1,-7.41,CCN1CCCC1C(=O)N1CCN(c2cnccn2)CC1
1292,CC(C)CC(NC(=O)CN1CCOc2ccccc2C1)c1cccnc1,-11.551,CC(C)CC(NC(=O)CN1CCOc2ccccc2C1)c1cccnc1
1293,CCC(CNS(=O)(=O)c1ccc(C(=O)NC)cc1)N1CCN(C)CC1,-7.585,CCC(CNS(=O)(=O)c1ccc(C(=O)NC)cc1)N1CCN(C)CC1
1294,CCC1C=CCN1C(=O)C(C)(C)Oc1ccccc1OC,-7.122,CCC1C=CCN1C(=O)C(C)(C)Oc1ccccc1OC
1295,Cc1cccc(CNC(=O)CC2COCCN2C(O)c2ccc(=O)[nH]n2)c1,-8.923,Cc1cccc(CNC(=O)CC2COCCN2C(O)c2ccc(=O)[nH]n2)c1
1296,O=C(Cn1ccnn1)NC1COC2(CCCCC2)C1,-7.309,O=C(Cn1ccnn1)NC1COC2(CCCCC2)C1
1297,O=C(CC1C=CS(=O)(=O)C1)N1CCC(CCn2cccn2)CC1,-7.693,O=C(CC1C=CS(=O)(=O)C1)N1CCC(CCn2cccn2)CC1
1298,C#CCNC(=O)C(NC(=O)NCc1cn2ccc(C)cc2n1)C(C)O,-7.895,C#CCNC(=O)C(NC(=O)NCc1cn2ccc(C)cc2n1)C(C)O
